id,msrddt,areanm,factmanagenm,itemcode,itemname,measuredvalue,stackcode
302,2025-05-16 17:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.0,12
303,2025-05-16 17:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,24.08,5
304,2025-05-16 17:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,26.31,6
305,2025-05-16 17:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,26.41,7
306,2025-05-16 17:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,25.86,8
314,2025-05-16 18:00:00,전라남도,한국남동발전㈜ 여수발전본부,NOX,질소산화물,21.41,4
310,2025-05-16 18:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,12.29,3
311,2025-05-16 18:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,11.93,4
312,2025-05-16 18:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,9.17,5
313,2025-05-16 18:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,10.21,6
307,2025-05-16 18:00:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,14.05,1
308,2025-05-16 18:00:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,5.71,7
309,2025-05-16 18:00:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,7.47,8
328,2025-05-16 18:30:00,전라남도,한국남동발전㈜ 여수발전본부,NOX,질소산화물,15.74,4
321,2025-05-16 18:30:00,강원도,한국남동발전㈜ 영동에코발전본부,NOX,질소산화물,11.2,2
317,2025-05-16 18:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,11.72,3
318,2025-05-16 18:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,12.16,4
319,2025-05-16 18:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,8.99,5
320,2025-05-16 18:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,10.05,6
315,2025-05-16 18:30:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,6.07,7
316,2025-05-16 18:30:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,7.21,8
322,2025-05-16 18:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.33,11
323,2025-05-16 18:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,0.39,12
324,2025-05-16 18:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,27.76,5
325,2025-05-16 18:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,29.83,6
326,2025-05-16 18:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,28.91,7
327,2025-05-16 18:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,29.0,8
342,2025-05-16 19:00:00,전라남도,한국남동발전㈜ 여수발전본부,NOX,질소산화물,17.43,4
335,2025-05-16 19:00:00,강원도,한국남동발전㈜ 영동에코발전본부,NOX,질소산화물,8.03,2
331,2025-05-16 19:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,12.06,3
332,2025-05-16 19:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,11.88,4
333,2025-05-16 19:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,9.31,5
334,2025-05-16 19:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,10.24,6
329,2025-05-16 19:00:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,5.83,7
330,2025-05-16 19:00:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,6.93,8
336,2025-05-16 19:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,1.52,11
337,2025-05-16 19:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,1.38,12
338,2025-05-16 19:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,28.63,5
339,2025-05-16 19:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,29.79,6
340,2025-05-16 19:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,30.55,7
341,2025-05-16 19:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,30.27,8
356,2025-05-16 19:30:00,전라남도,한국남동발전㈜ 여수발전본부,NOX,질소산화물,17.81,4
349,2025-05-16 19:30:00,강원도,한국남동발전㈜ 영동에코발전본부,NOX,질소산화물,9.28,2
345,2025-05-16 19:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,11.83,3
346,2025-05-16 19:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,12.19,4
347,2025-05-16 19:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,9.08,5
348,2025-05-16 19:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,10.32,6
343,2025-05-16 19:30:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,5.85,7
344,2025-05-16 19:30:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,7.03,8
350,2025-05-16 19:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,3.37,11
351,2025-05-16 19:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,2.81,12
352,2025-05-16 19:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,29.33,5
353,2025-05-16 19:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,29.77,6
354,2025-05-16 19:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,30.99,7
355,2025-05-16 19:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,31.08,8
370,2025-05-16 20:00:00,전라남도,한국남동발전㈜ 여수발전본부,NOX,질소산화물,21.27,4
363,2025-05-16 20:00:00,강원도,한국남동발전㈜ 영동에코발전본부,NOX,질소산화물,10.0,2
359,2025-05-16 20:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,12.26,3
360,2025-05-16 20:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,11.66,4
361,2025-05-16 20:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,9.17,5
362,2025-05-16 20:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,9.99,6
357,2025-05-16 20:00:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,5.98,7
358,2025-05-16 20:00:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,7.08,8
364,2025-05-16 20:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,3.14,11
365,2025-05-16 20:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,2.79,12
366,2025-05-16 20:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,29.51,5
367,2025-05-16 20:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,29.91,6
368,2025-05-16 20:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,31.09,7
369,2025-05-16 20:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,31.08,8
384,2025-05-16 20:30:00,전라남도,한국남동발전㈜ 여수발전본부,NOX,질소산화물,18.14,4
377,2025-05-16 20:30:00,강원도,한국남동발전㈜ 영동에코발전본부,NOX,질소산화물,10.16,2
373,2025-05-16 20:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,11.91,3
374,2025-05-16 20:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,11.02,4
375,2025-05-16 20:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,8.94,5
376,2025-05-16 20:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,9.69,6
371,2025-05-16 20:30:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,6.07,7
372,2025-05-16 20:30:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,7.02,8
378,2025-05-16 20:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,1.86,11
379,2025-05-16 20:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,1.67,12
380,2025-05-16 20:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,29.36,5
381,2025-05-16 20:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,29.05,6
382,2025-05-16 20:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,31.5,7
383,2025-05-16 20:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,31.47,8
398,2025-05-16 21:00:00,전라남도,한국남동발전㈜ 여수발전본부,NOX,질소산화물,17.93,4
391,2025-05-16 21:00:00,강원도,한국남동발전㈜ 영동에코발전본부,NOX,질소산화물,6.94,2
387,2025-05-16 21:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,11.99,3
388,2025-05-16 21:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,10.92,4
389,2025-05-16 21:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,8.99,5
390,2025-05-16 21:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,9.91,6
385,2025-05-16 21:00:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,5.76,7
386,2025-05-16 21:00:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,6.91,8
392,2025-05-16 21:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,1.47,11
393,2025-05-16 21:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,1.35,12
394,2025-05-16 21:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,28.42,5
395,2025-05-16 21:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,29.07,6
396,2025-05-16 21:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,32.21,7
397,2025-05-16 21:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,32.25,8
412,2025-05-16 21:30:00,전라남도,한국남동발전㈜ 여수발전본부,NOX,질소산화물,20.46,4
405,2025-05-16 21:30:00,강원도,한국남동발전㈜ 영동에코발전본부,NOX,질소산화물,7.54,2
401,2025-05-16 21:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,11.51,3
402,2025-05-16 21:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,11.23,4
403,2025-05-16 21:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,8.87,5
404,2025-05-16 21:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,10.17,6
399,2025-05-16 21:30:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,5.78,7
400,2025-05-16 21:30:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,6.99,8
406,2025-05-16 21:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,1.76,11
407,2025-05-16 21:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,1.55,12
408,2025-05-16 21:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,29.61,5
409,2025-05-16 21:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,28.98,6
410,2025-05-16 21:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,31.8,7
411,2025-05-16 21:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,31.72,8
426,2025-05-16 22:00:00,전라남도,한국남동발전㈜ 여수발전본부,NOX,질소산화물,19.13,4
419,2025-05-16 22:00:00,강원도,한국남동발전㈜ 영동에코발전본부,NOX,질소산화물,6.86,2
415,2025-05-16 22:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,12.08,3
416,2025-05-16 22:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,10.82,4
417,2025-05-16 22:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,9.1,5
418,2025-05-16 22:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,9.92,6
413,2025-05-16 22:00:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,5.93,7
414,2025-05-16 22:00:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,7.22,8
420,2025-05-16 22:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,2.83,11
421,2025-05-16 22:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,2.38,12
422,2025-05-16 22:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,30.89,5
423,2025-05-16 22:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,30.78,6
424,2025-05-16 22:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,31.42,7
425,2025-05-16 22:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,31.29,8
440,2025-05-16 22:30:00,전라남도,한국남동발전㈜ 여수발전본부,NOX,질소산화물,17.92,4
433,2025-05-16 22:30:00,강원도,한국남동발전㈜ 영동에코발전본부,NOX,질소산화물,7.82,2
429,2025-05-16 22:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,9.88,3
430,2025-05-16 22:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,10.87,4
431,2025-05-16 22:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,8.71,5
432,2025-05-16 22:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,9.87,6
427,2025-05-16 22:30:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,6.32,7
428,2025-05-16 22:30:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,7.29,8
434,2025-05-16 22:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,1.09,11
435,2025-05-16 22:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,1.08,12
436,2025-05-16 22:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,30.29,5
437,2025-05-16 22:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,30.1,6
438,2025-05-16 22:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,32.26,7
439,2025-05-16 22:30:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,31.88,8
454,2025-05-16 23:00:00,전라남도,한국남동발전㈜ 여수발전본부,NOX,질소산화물,17.1,4
447,2025-05-16 23:00:00,강원도,한국남동발전㈜ 영동에코발전본부,NOX,질소산화물,8.68,2
443,2025-05-16 23:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,10.44,3
444,2025-05-16 23:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,11.12,4
445,2025-05-16 23:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,9.21,5
446,2025-05-16 23:00:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,10.23,6
441,2025-05-16 23:00:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,6.12,7
442,2025-05-16 23:00:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,6.9,8
448,2025-05-16 23:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,1.77,11
449,2025-05-16 23:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,1.61,12
450,2025-05-16 23:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,29.23,5
451,2025-05-16 23:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,29.19,6
452,2025-05-16 23:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,32.57,7
453,2025-05-16 23:00:00,경상남도,한국남동발전㈜삼천포발전본부,NOX,질소산화물,32.05,8
461,2025-05-16 23:30:00,강원도,한국남동발전㈜ 영동에코발전본부,NOX,질소산화물,9.42,2
457,2025-05-16 23:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,11.02,3
458,2025-05-16 23:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,11.02,4
459,2025-05-16 23:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,8.87,5
460,2025-05-16 23:30:00,인천광역시,한국남동발전㈜ 영흥발전본부,NOX,질소산화물,10.34,6
455,2025-05-16 23:30:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,5.95,7
456,2025-05-16 23:30:00,경기도,한국남동발전㈜분당발전본부,NOX,질소산화물,6.84,8
